FirstName,LastName,BillingCountry,BillingCity,billingState,Sale_FirstName,Sale_LastName,salesMade,ArtistName,AlbumName,GenreName,trackSales,invoiceSales,monthBucket
Hannah,Schneider,Germany,Berlin,State is Unknown,Steve,Johnson,720,Iron Maiden,Fear Of The Dark,Rock,0.99,13.86,June
Hannah,Schneider,Germany,Berlin,State is Unknown,Steve,Johnson,720,Iron Maiden,Iron Maiden,Blues,0.99,13.86,June
Hannah,Schneider,Germany,Berlin,State is Unknown,Steve,Johnson,720,Iron Maiden,Live After Death,Heavy Metal,0.99,13.86,June
Hannah,Schneider,Germany,Berlin,State is Unknown,Steve,Johnson,720,Iron Maiden,Live After Death,Metal,0.99,13.86,June
Hannah,Schneider,Germany,Berlin,State is Unknown,Steve,Johnson,720,Iron Maiden,Live At Donington 1992 (Disc 1),Rock,0.99,13.86,June
Hannah,Schneider,Germany,Berlin,State is Unknown,Steve,Johnson,720,Iron Maiden,Live At Donington 1992 (Disc 2),Rock,0.99,13.86,June
Hannah,Schneider,Germany,Berlin,State is Unknown,Steve,Johnson,720,Iron Maiden,No Prayer For The Dying,Metal,0.99,13.86,June
Hannah,Schneider,Germany,Berlin,State is Unknown,Steve,Johnson,720,Iron Maiden,Piece Of Mind,Metal,0.99,13.86,June
Hannah,Schneider,Germany,Berlin,State is Unknown,Steve,Johnson,720,Iron Maiden,Powerslave,Metal,0.99,13.86,June
Hannah,Schneider,Germany,Berlin,State is Unknown,Steve,Johnson,720,Iron Maiden,Rock In Rio [CD1],Metal,0.99,13.86,June
Hannah,Schneider,Germany,Berlin,State is Unknown,Steve,Johnson,720,Iron Maiden,Rock In Rio [CD2],Rock,0.99,13.86,June
Hannah,Schneider,Germany,Berlin,State is Unknown,Steve,Johnson,720,Iron Maiden,Seventh Son of a Seventh Son,Metal,0.99,13.86,June
Lucas,Mancini,Italy,Rome,RM,Steve,Johnson,720,The Clash,The Singles,Alternative & Punk,0.99,13.86,July
Lucas,Mancini,Italy,Rome,RM,Steve,Johnson,720,The Cult,Beyond Good And Evil,Rock,0.99,13.86,July
Lucas,Mancini,Italy,Rome,RM,Steve,Johnson,720,The Doors,The Doors,Rock,0.99,13.86,July
Lucas,Mancini,Italy,Rome,RM,Steve,Johnson,720,The Rolling Stones,"Hot Rocks, 1964-1971 (Disc 1)",Rock,0.99,13.86,July
Lucas,Mancini,Italy,Rome,RM,Steve,Johnson,720,The Tea Party,Tangents,Alternative & Punk,0.99,13.86,July
Lucas,Mancini,Italy,Rome,RM,Steve,Johnson,720,The Tea Party,Transmission,Alternative & Punk,0.99,13.86,July
Martha,Silk,Canada,Halifax,NS,Steve,Johnson,720,Metallica,...And Justice For All,Metal,0.99,13.86,July
Martha,Silk,Canada,Halifax,NS,Steve,Johnson,720,Metallica,St. Anger,Metal,0.99,13.86,July
Martha,Silk,Canada,Halifax,NS,Steve,Johnson,720,Milton Nascimento,Milton Nascimento Ao Vivo,Latin,0.99,13.86,July
Martha,Silk,Canada,Halifax,NS,Steve,Johnson,720,Motörhead,Ace Of Spades,Metal,0.99,13.86,July
Martha,Silk,Canada,Halifax,NS,Steve,Johnson,720,Nirvana,From The Muddy Banks Of The Wishkah [Live],Rock,0.99,13.86,July
Martha,Silk,Canada,Halifax,NS,Steve,Johnson,720,Nirvana,Nevermind,Rock,0.99,13.86,July
Enrique,Muñoz,Spain,Madrid,State is Unknown,Steve,Johnson,720,Pearl Jam,Live On Two Legs [Live],Rock,0.99,13.86,January
Enrique,Muñoz,Spain,Madrid,State is Unknown,Steve,Johnson,720,Pearl Jam,Pearl Jam,Alternative & Punk,0.99,13.86,January
Enrique,Muñoz,Spain,Madrid,State is Unknown,Steve,Johnson,720,Pearl Jam,Ten,Rock,0.99,13.86,January
Enrique,Muñoz,Spain,Madrid,State is Unknown,Steve,Johnson,720,Pearl Jam,Vs.,Rock,0.99,13.86,January
Enrique,Muñoz,Spain,Madrid,State is Unknown,Steve,Johnson,720,Pink Floyd,Dark Side Of The Moon,Rock,0.99,13.86,January
Enrique,Muñoz,Spain,Madrid,State is Unknown,Steve,Johnson,720,Planet Hemp,Os Cães Ladram Mas A Caravana Não Pára,Hip Hop/Rap,0.99,13.86,January
Leonie,Köhler,Germany,Stuttgart,State is Unknown,Steve,Johnson,720,Frank Zappa & Captain Beefheart,Bongo Fury,Rock,0.99,13.86,Febuary
Leonie,Köhler,Germany,Stuttgart,State is Unknown,Steve,Johnson,720,Metallica,Garage Inc. (Disc 1),Metal,0.99,13.86,Febuary
Leonie,Köhler,Germany,Stuttgart,State is Unknown,Steve,Johnson,720,Various Artists,Axé Bahia 2001,Pop,0.99,13.86,Febuary
Leonie,Köhler,Germany,Stuttgart,State is Unknown,Steve,Johnson,720,Various Artists,Carnaval 2001,Soundtrack,0.99,13.86,Febuary
Jack,Smith,USA,Redmond,WA,Steve,Johnson,720,Falamansa,Deixa Entrar,Latin,0.99,13.86,December
Jack,Smith,USA,Redmond,WA,Steve,Johnson,720,Foo Fighters,In Your Honor [Disc 1],Rock,0.99,13.86,December
Jack,Smith,USA,Redmond,WA,Steve,Johnson,720,Foo Fighters,One By One,Alternative & Punk,0.99,13.86,December
Jack,Smith,USA,Redmond,WA,Steve,Johnson,720,Foo Fighters,The Colour And The Shape,Rock,0.99,13.86,December
Jack,Smith,USA,Redmond,WA,Steve,Johnson,720,Gilberto Gil,As Canções de Eu Tu Eles,Soundtrack,0.99,13.86,December
Julia,Barnett,USA,Salt Lake City,UT,Steve,Johnson,720,The Rolling Stones,"Hot Rocks, 1964-1971 (Disc 1)",Rock,0.99,13.86,December
Julia,Barnett,USA,Salt Lake City,UT,Steve,Johnson,720,The Rolling Stones,Voodoo Lounge,Rock,0.99,13.86,December
Julia,Barnett,USA,Salt Lake City,UT,Steve,Johnson,720,The Tea Party,Transmission,Alternative & Punk,0.99,13.86,December
Julia,Barnett,USA,Salt Lake City,UT,Steve,Johnson,720,Tim Maia,Serie Sem Limite (Disc 1),Latin,0.99,13.86,December
Julia,Barnett,USA,Salt Lake City,UT,Steve,Johnson,720,Tim Maia,Serie Sem Limite (Disc 2),Latin,0.99,13.86,December
Kathy,Chase,USA,Reno,NV,Steve,Johnson,720,Cláudio Zoli,Na Pista,Latin,0.99,13.86,August
Kathy,Chase,USA,Reno,NV,Steve,Johnson,720,Frank Zappa & Captain Beefheart,Bongo Fury,Rock,0.99,13.86,August
Kathy,Chase,USA,Reno,NV,Steve,Johnson,720,Various Artists,Axé Bahia 2001,Pop,0.99,13.86,August
Kathy,Chase,USA,Reno,NV,Steve,Johnson,720,Various Artists,Carnaval 2001,Soundtrack,0.99,13.86,August
Joakim,Johansson,Sweden,Stockholm,State is Unknown,Steve,Johnson,720,Miles Davis,Miles Ahead,Jazz,0.99,13.86,April
Joakim,Johansson,Sweden,Stockholm,State is Unknown,Steve,Johnson,720,Milton Nascimento,Minas,Latin,0.99,13.86,April
Joakim,Johansson,Sweden,Stockholm,State is Unknown,Steve,Johnson,720,Mônica Marianno,Demorou...,World,0.99,13.86,April
Joakim,Johansson,Sweden,Stockholm,State is Unknown,Steve,Johnson,720,Nirvana,Nevermind,Rock,0.99,13.86,April
João,Fernandes,Portugal,Lisbon,State is Unknown,Margaret,Park,775,Scorpions,20th Century Masters - The Millennium Collection: The Best of Scorpions,Rock,0.99,10.91,October
Jack,Smith,USA,Redmond,WA,Steve,Johnson,720,Tim Maia,Serie Sem Limite (Disc 2),Latin,0.99,10.91,July
Ladislav,Kovács,Hungary,Budapest,State is Unknown,Jane,Peacock,833,Iron Maiden,Virtual XI,Rock,0.99,8.91,October
Ladislav,Kovács,Hungary,Budapest,State is Unknown,Jane,Peacock,833,Jamiroquai,The Return Of The Space Cowboy,Electronica/Dance,0.99,8.91,October
Michelle,Brooks,USA,New York,NY,Jane,Peacock,833,Stevie Ray Vaughan & Double Trouble,In Step,Blues,0.99,8.91,October
Michelle,Brooks,USA,New York,NY,Jane,Peacock,833,"Terry Bozzio, Tony Levin & Steve Stevens",[1997] Black Light Syndrome,Rock,0.99,8.91,October
Michelle,Brooks,USA,New York,NY,Jane,Peacock,833,The Black Crowes,Live [Disc 1],Blues,0.99,8.91,October
Robert,Brown,Canada,Toronto,ON,Jane,Peacock,833,Creedence Clearwater Revival,"Chronicle, Vol. 1",Rock,0.99,8.91,October
Frank,Ralston,USA,Chicago,IL,Jane,Peacock,833,Led Zeppelin,Led Zeppelin III,Rock,0.99,8.91,November
Frank,Ralston,USA,Chicago,IL,Jane,Peacock,833,Led Zeppelin,Physical Graffiti [Disc 2],Rock,0.99,8.91,November
Frank,Ralston,USA,Chicago,IL,Jane,Peacock,833,Led Zeppelin,The Song Remains The Same (Disc 2),Rock,0.99,8.91,November
Frank,Ralston,USA,Chicago,IL,Jane,Peacock,833,Legião Urbana,Mais Do Mesmo,Latin,0.99,8.91,November
Puja,Srivastava,India,Bangalore,State is Unknown,Jane,Peacock,833,R.E.M. Feat. Kate Pearson,Out Of Time,Alternative & Punk,0.99,8.91,May
Manoj,Pareek,India,Delhi,State is Unknown,Jane,Peacock,833,"Terry Bozzio, Tony Levin & Steve Stevens",[1997] Black Light Syndrome,Rock,0.99,8.91,March
Manoj,Pareek,India,Delhi,State is Unknown,Jane,Peacock,833,The Black Crowes,Live [Disc 1],Blues,0.99,8.91,March
Wyatt,Girard,France,Bordeaux,State is Unknown,Jane,Peacock,833,Metallica,Load,Metal,0.99,8.91,March
Wyatt,Girard,France,Bordeaux,State is Unknown,Jane,Peacock,833,Metallica,Master Of Puppets,Metal,0.99,8.91,March
Wyatt,Girard,France,Bordeaux,State is Unknown,Jane,Peacock,833,Metallica,Ride The Lightning,Metal,0.99,8.91,March
Isabelle,Mercier,France,Dijon,State is Unknown,Jane,Peacock,833,Led Zeppelin,Houses Of The Holy,Rock,0.99,8.91,June
Isabelle,Mercier,France,Dijon,State is Unknown,Jane,Peacock,833,Led Zeppelin,IV,Rock,0.99,8.91,June
Isabelle,Mercier,France,Dijon,State is Unknown,Jane,Peacock,833,Led Zeppelin,Led Zeppelin I,Rock,0.99,8.91,June
Niklas,Schröder,Germany,Berlin,State is Unknown,Jane,Peacock,833,Stone Temple Pilots,Core,Rock,0.99,8.91,June
Niklas,Schröder,Germany,Berlin,State is Unknown,Jane,Peacock,833,"Terry Bozzio, Tony Levin & Steve Stevens",[1997] Black Light Syndrome,Rock,0.99,8.91,June
Niklas,Schröder,Germany,Berlin,State is Unknown,Jane,Peacock,833,The Clash,The Singles,Alternative & Punk,0.99,8.91,June
Ellie,Sullivan,Canada,Yellowknife,NT,Jane,Peacock,833,AC/DC,Let There Be Rock,Rock,0.99,8.91,July
Ellie,Sullivan,Canada,Yellowknife,NT,Jane,Peacock,833,Accept,Balls to the Wall,Rock,0.99,8.91,July
Ellie,Sullivan,Canada,Yellowknife,NT,Jane,Peacock,833,Eugene Ormandy,Respighi:Pines of Rome,Classical,0.99,8.91,July
François,Tremblay,Canada,Montréal,QC,Jane,Peacock,833,Metallica,St. Anger,Metal,0.99,8.91,December
Hugh,O'Reilly,Ireland,Dublin,Dublin,Jane,Peacock,833,Guns N' Roses,Appetite for Destruction,Rock,0.99,8.91,December
Hugh,O'Reilly,Ireland,Dublin,Dublin,Jane,Peacock,833,Iron Maiden,A Matter of Life and Death,Rock,0.99,8.91,December
Tim,Goyer,USA,Cupertino,CA,Jane,Peacock,833,The Doors,The Doors,Rock,0.99,8.91,December
Luís,Gonçalves,Brazil,São José dos Campos,SP,Jane,Peacock,833,Os Paralamas Do Sucesso,Acústico MTV,Latin,0.99,8.91,August
Luís,Gonçalves,Brazil,São José dos Campos,SP,Jane,Peacock,833,Ozzy Osbourne,No More Tears (Remastered),Rock,0.99,8.91,August
Terhi,Hämäläinen,Finland,Helsinki,State is Unknown,Jane,Peacock,833,Led Zeppelin,The Song Remains The Same (Disc 1),Rock,0.99,8.91,August
Phil,Hughes,United Kingdom,London,State is Unknown,Jane,Peacock,833,AC/DC,Let There Be Rock,Rock,0.99,8.91,April
Phil,Hughes,United Kingdom,London,State is Unknown,Jane,Peacock,833,Antônio Carlos Jobim,Warner 25 Anos,Jazz,0.99,8.91,April
Camille,Bernard,France,Paris,State is Unknown,Margaret,Park,775,R.E.M.,Green,Alternative & Punk,0.99,8.91,September
John,Gordon,USA,Boston,MA,Margaret,Park,775,Metallica,...And Justice For All,Metal,0.99,8.91,September
John,Gordon,USA,Boston,MA,Margaret,Park,775,Motörhead,Ace Of Spades,Metal,0.99,8.91,September
Diego,Gutiérrez,Argentina,Buenos Aires,State is Unknown,Margaret,Park,775,Titãs,Volume Dois,Alternative & Punk,0.99,8.91,November
Dominique,Lefebvre,France,Paris,State is Unknown,Margaret,Park,775,Rush,Retrospective I (1974-1980),Rock,0.99,8.91,November
Fernanda,Ramos,Brazil,Brasília,DF,Margaret,Park,775,AC/DC,For Those About To Rock We Salute You,Rock,0.99,8.91,November
Fernanda,Ramos,Brazil,Brasília,DF,Margaret,Park,775,"Academy of St. Martin in the Fields, Sir Neville Marriner & Thurston Dart",Bach: Orchestral Suites Nos. 1 - 4,Classical,0.99,8.91,November
Fernanda,Ramos,Brazil,Brasília,DF,Margaret,Park,775,Accept,Restless and Wild,Rock,0.99,8.91,November
Fernanda,Ramos,Brazil,Brasília,DF,Margaret,Park,775,Amy Winehouse,Frank,Pop,0.99,8.91,November
Fernanda,Ramos,Brazil,Brasília,DF,Margaret,Park,775,Emerson String Quartet,Schubert: The Late String Quartets & String Quintet (3 CD's),Classical,0.99,8.91,November
Fernanda,Ramos,Brazil,Brasília,DF,Margaret,Park,775,"Equale Brass Ensemble, John Eliot Gardiner & Munich Monteverdi Orchestra and Choir",Purcell: Music for the Queen Mary,Classical,0.99,8.91,November
Fernanda,Ramos,Brazil,Brasília,DF,Margaret,Park,775,Göteborgs Symfoniker & Neeme Järvi,Nielsen: The Six Symphonies,Classical,0.99,8.91,November
Aaron,Mitchell,Canada,Winnipeg,MB,Margaret,Park,775,Cidade Negra,Cidade Negra - Hits,Reggae,0.99,8.91,May
Frank,Harris,USA,Mountain View,CA,Margaret,Park,775,U2,Zooropa,Rock,0.99,8.91,May
Frank,Harris,USA,Mountain View,CA,Margaret,Park,775,Van Halen,Van Halen,Rock,0.99,8.91,May
František,Wichterlová,Czech Republic,Prague,State is Unknown,Margaret,Park,775,Iron Maiden,Rock In Rio [CD2],Rock,0.99,8.91,May
František,Wichterlová,Czech Republic,Prague,State is Unknown,Margaret,Park,775,Iron Maiden,Somewhere in Time,Metal,0.99,8.91,May
František,Wichterlová,Czech Republic,Prague,State is Unknown,Margaret,Park,775,Iron Maiden,The Number of The Beast,Metal,0.99,8.91,May
Patrick,Gray,USA,Tucson,AZ,Margaret,Park,775,Iron Maiden,Dance Of Death,Heavy Metal,0.99,8.91,June
Heather,Leacock,USA,Orlando,FL,Margaret,Park,775,Metallica,Ride The Lightning,Metal,0.99,8.91,July
Stanisław,Wójcik,Poland,Warsaw,State is Unknown,Margaret,Park,775,Deep Purple,Deep Purple In Rock,Rock,0.99,8.91,July
Stanisław,Wójcik,Poland,Warsaw,State is Unknown,Margaret,Park,775,Deep Purple,Fireball,Rock,0.99,8.91,July
Bjørn,Hansen,Norway,Oslo,State is Unknown,Margaret,Park,775,Led Zeppelin,Led Zeppelin II,Rock,0.99,8.91,Febuary
Bjørn,Hansen,Norway,Oslo,State is Unknown,Margaret,Park,775,Led Zeppelin,Physical Graffiti [Disc 2],Rock,0.99,8.91,Febuary
Bjørn,Hansen,Norway,Oslo,State is Unknown,Margaret,Park,775,Led Zeppelin,Presence,Rock,0.99,8.91,Febuary
Bjørn,Hansen,Norway,Oslo,State is Unknown,Margaret,Park,775,Led Zeppelin,The Song Remains The Same (Disc 1),Rock,0.99,8.91,Febuary
Bjørn,Hansen,Norway,Oslo,State is Unknown,Margaret,Park,775,Led Zeppelin,The Song Remains The Same (Disc 2),Rock,0.99,8.91,Febuary
Dan,Miller,USA,Mountain View,CA,Margaret,Park,775,Raimundos,Cesta Básica,Alternative & Punk,0.99,8.91,Febuary
Kara,Nielsen,Denmark,Copenhagen,State is Unknown,Margaret,Park,775,Cássia Eller,Cássia Eller - Coleção Sem Limite [Disc 2],Latin,0.99,8.91,Febuary
Kara,Nielsen,Denmark,Copenhagen,State is Unknown,Margaret,Park,775,Various Artists,Vozes do MPB,Latin,0.99,8.91,Febuary
Mark,Taylor,Australia,Sidney,NSW,Margaret,Park,775,U2,The Best Of 1980-1990,Rock,0.99,8.91,August
Eduardo,Martins,Brazil,São Paulo,SP,Margaret,Park,775,Deep Purple,Come Taste The Band,Rock,0.99,8.91,April
Eduardo,Martins,Brazil,São Paulo,SP,Margaret,Park,775,Deep Purple,Deep Purple In Rock,Rock,0.99,8.91,April
Eduardo,Martins,Brazil,São Paulo,SP,Margaret,Park,775,Deep Purple,Fireball,Rock,0.99,8.91,April
Eduardo,Martins,Brazil,São Paulo,SP,Margaret,Park,775,Deep Purple,Machine Head,Rock,0.99,8.91,April
Eduardo,Martins,Brazil,São Paulo,SP,Margaret,Park,775,Deep Purple,Purpendicular,Rock,0.99,8.91,April
Astrid,Gruber,Austria,Vienne,State is Unknown,Steve,Johnson,720,Iron Maiden,A Real Live One,Metal,0.99,8.91,September
Leonie,Köhler,Germany,Stuttgart,State is Unknown,Steve,Johnson,720,Pearl Jam,Riot Act,Rock,0.99,8.91,October
Johannes,Van der Berg,Netherlands,Amsterdam,VV,Steve,Johnson,720,Faith No More,The Real Thing,Alternative & Punk,0.99,8.91,May
Johannes,Van der Berg,Netherlands,Amsterdam,VV,Steve,Johnson,720,Foo Fighters,In Your Honor [Disc 1],Rock,0.99,8.91,May
Lucas,Mancini,Italy,Rome,RM,Steve,Johnson,720,Faith No More,King For A Day Fool For A Lifetime,Rock,0.99,8.91,March
Martha,Silk,Canada,Halifax,NS,Steve,Johnson,720,Deep Purple,MK III The Final Concerts [Disc 1],Rock,0.99,8.91,March
Martha,Silk,Canada,Halifax,NS,Steve,Johnson,720,Led Zeppelin,Physical Graffiti [Disc 1],Rock,0.99,8.91,March
Alexandre,Rocha,Brazil,São Paulo,SP,Steve,Johnson,720,Green Day,International Superhits,Alternative & Punk,0.99,8.91,June
Alexandre,Rocha,Brazil,São Paulo,SP,Steve,Johnson,720,Os Mutantes,Minha História,Alternative & Punk,0.99,8.91,June
Helena,Holý,Czech Republic,Prague,State is Unknown,Steve,Johnson,720,Jimi Hendrix,Are You Experienced?,Rock,0.99,8.91,July
Marc,Dubois,France,Lyon,State is Unknown,Steve,Johnson,720,Ozzy Osbourne,Tribute,Metal,0.99,8.91,January
Marc,Dubois,France,Lyon,State is Unknown,Steve,Johnson,720,Paul D'Ianno,The Beast Live,Rock,0.99,8.91,January
Mark,Philips,Canada,Edmonton,AB,Steve,Johnson,720,Audioslave,Audioslave,Rock,0.99,8.91,January
Victor,Stevens,USA,Madison,WI,Steve,Johnson,720,Iron Maiden,The X Factor,Rock,0.99,8.91,January
Victor,Stevens,USA,Madison,WI,Steve,Johnson,720,Jamiroquai,Emergency On Planet Earth,Rock,0.99,8.91,January
Hannah,Schneider,Germany,Berlin,State is Unknown,Steve,Johnson,720,Van Halen,Diver Down,Rock,0.99,8.91,Febuary
Hannah,Schneider,Germany,Berlin,State is Unknown,Steve,Johnson,720,Velvet Revolver,Contraband,Rock,0.99,8.91,Febuary
Joakim,Johansson,Sweden,Stockholm,State is Unknown,Steve,Johnson,720,Caetano Veloso,Sozinho Remix Ao Vivo,Latin,0.99,8.91,December
Julia,Barnett,USA,Salt Lake City,UT,Steve,Johnson,720,Faith No More,Angel Dust,Alternative & Punk,0.99,8.91,August
Kathy,Chase,USA,Reno,NV,Steve,Johnson,720,Ozzy Osbourne,Diary of a Madman (Remastered),Rock,0.99,8.91,April
Joakim,Johansson,Sweden,Stockholm,State is Unknown,Steve,Johnson,720,Titãs,Acústico,Alternative & Punk,0.99,6.94,January
Ellie,Sullivan,Canada,Yellowknife,NT,Jane,Peacock,833,Queen,Greatest Hits I,Rock,0.99,5.94,September
Ellie,Sullivan,Canada,Yellowknife,NT,Jane,Peacock,833,R.E.M.,Green,Alternative & Punk,0.99,5.94,September
Ellie,Sullivan,Canada,Yellowknife,NT,Jane,Peacock,833,R.E.M. Feat. Kate Pearson,Out Of Time,Alternative & Punk,0.99,5.94,September
Terhi,Hämäläinen,Finland,Helsinki,State is Unknown,Jane,Peacock,833,Queen,Greatest Hits II,Rock,0.99,5.94,September
Ladislav,Kovács,Hungary,Budapest,State is Unknown,Jane,Peacock,833,Body Count,Body Count,Alternative & Punk,0.99,5.94,November
Michelle,Brooks,USA,New York,NY,Jane,Peacock,833,Led Zeppelin,IV,Rock,0.99,5.94,November
Michelle,Brooks,USA,New York,NY,Jane,Peacock,833,Led Zeppelin,Led Zeppelin III,Rock,0.99,5.94,November
Phil,Hughes,United Kingdom,London,State is Unknown,Jane,Peacock,833,R.E.M. Feat. Kate Pearson,Out Of Time,Alternative & Punk,0.99,5.94,May
Wyatt,Girard,France,Bordeaux,State is Unknown,Jane,Peacock,833,Faith No More,The Real Thing,Alternative & Punk,0.99,5.94,May
Emma,Jones,United Kingdom,London,State is Unknown,Jane,Peacock,833,"Terry Bozzio, Tony Levin & Steve Stevens",[1997] Black Light Syndrome,Rock,0.99,5.94,March
François,Tremblay,Canada,Montréal,QC,Jane,Peacock,833,Gene Krupa,Up An' Atom,Jazz,0.99,5.94,January
François,Tremblay,Canada,Montréal,QC,Jane,Peacock,833,Various Artists,Vozes do MPB,Latin,0.99,5.94,January
Tim,Goyer,USA,Cupertino,CA,Jane,Peacock,833,Iron Maiden,Somewhere in Time,Metal,0.99,5.94,January
Edward,Francis,Canada,Ottawa,ON,Jane,Peacock,833,Van Halen,Diver Down,Rock,0.99,5.94,Febuary
Robert,Brown,Canada,Toronto,ON,Jane,Peacock,833,U2,B-Sides 1980-1990,Rock,0.99,5.94,December
Jennifer,Peterson,Canada,Vancouver,BC,Jane,Peacock,833,Os Paralamas Do Sucesso,Arquivo Os Paralamas Do Sucesso,Latin,0.99,5.94,April
Camille,Bernard,France,Paris,State is Unknown,Margaret,Park,775,Iron Maiden,Somewhere in Time,Metal,0.99,5.94,October
Camille,Bernard,France,Paris,State is Unknown,Margaret,Park,775,Iron Maiden,The Number of The Beast,Metal,0.99,5.94,October
Camille,Bernard,France,Paris,State is Unknown,Margaret,Park,775,Iron Maiden,The Number of The Beast,Rock,0.99,5.94,October
Eduardo,Martins,Brazil,São Paulo,SP,Margaret,Park,775,U2,Zooropa,Rock,0.99,5.94,May
Richard,Cunningham,USA,Fort Worth,TX,Margaret,Park,775,Caetano Veloso,Sozinho Remix Ao Vivo,Latin,0.99,5.94,May
Aaron,Mitchell,Canada,Winnipeg,MB,Margaret,Park,775,Soundgarden,A-Sides,Rock,0.99,5.94,June
Aaron,Mitchell,Canada,Winnipeg,MB,Margaret,Park,775,Stone Temple Pilots,Core,Rock,0.99,5.94,June
Patrick,Gray,USA,Tucson,AZ,Margaret,Park,775,Adrian Leaper & Doreen de Feis,Górecki: Symphony No. 3,Classical,0.99,5.94,July
Patrick,Gray,USA,Tucson,AZ,Margaret,Park,775,Kent Nagano and Orchestre de l'Opéra de Lyon,Weill: The Seven Deadly Sins,Classical,0.99,5.94,July
Patrick,Gray,USA,Tucson,AZ,Margaret,Park,775,Martin Roscoe,"Szymanowski: Piano Works, Vol. 1",Classical,0.99,5.94,July
Patrick,Gray,USA,Tucson,AZ,Margaret,Park,775,Philharmonia Orchestra & Sir Neville Marriner,Mendelssohn: A Midsummer Night's Dream,Classical,0.99,5.94,July
Madalena,Sampaio,Portugal,Porto,State is Unknown,Margaret,Park,775,Ozzy Osbourne,Bark at the Moon (Remastered),Rock,0.99,5.94,January
Madalena,Sampaio,Portugal,Porto,State is Unknown,Margaret,Park,775,Ozzy Osbourne,No More Tears (Remastered),Rock,0.99,5.94,January
Madalena,Sampaio,Portugal,Porto,State is Unknown,Margaret,Park,775,Ozzy Osbourne,Tribute,Metal,0.99,5.94,January
Diego,Gutiérrez,Argentina,Buenos Aires,State is Unknown,Margaret,Park,775,Metallica,Load,Metal,0.99,5.94,December
Dominique,Lefebvre,France,Paris,State is Unknown,Margaret,Park,775,Godsmack,Faceless,Metal,0.99,5.94,December
Fernanda,Ramos,Brazil,Brasília,DF,Margaret,Park,775,"Terry Bozzio, Tony Levin & Steve Stevens",[1997] Black Light Syndrome,Rock,0.99,5.94,December
Heather,Leacock,USA,Orlando,FL,Margaret,Park,775,Eric Clapton,Unplugged,Blues,0.99,5.94,August
Stanisław,Wójcik,Poland,Warsaw,State is Unknown,Margaret,Park,775,U2,Pop,Rock,0.99,5.94,August
Stanisław,Wójcik,Poland,Warsaw,State is Unknown,Margaret,Park,775,U2,The Best Of 1980-1990,Rock,0.99,5.94,August
Bjørn,Hansen,Norway,Oslo,State is Unknown,Margaret,Park,775,Creedence Clearwater Revival,"Chronicle, Vol. 2",Rock,0.99,5.94,April
Bjørn,Hansen,Norway,Oslo,State is Unknown,Margaret,Park,775,Cássia Eller,Cássia Eller - Sem Limite [Disc 1],Latin,0.99,5.94,April
Jack,Smith,USA,Redmond,WA,Steve,Johnson,720,Metallica,ReLoad,Metal,0.99,5.94,September
Astrid,Gruber,Austria,Vienne,State is Unknown,Steve,Johnson,720,Amy Winehouse,Frank,Pop,0.99,5.94,October
Astrid,Gruber,Austria,Vienne,State is Unknown,Steve,Johnson,720,Berliner Philharmoniker & Herbert Von Karajan,Grieg: Peer Gynt Suites & Sibelius: Pelléas et Mélisande,Classical,0.99,5.94,October
Astrid,Gruber,Austria,Vienne,State is Unknown,Steve,Johnson,720,Berliner Philharmoniker & Herbert Von Karajan,Mozart: Symphonies Nos. 40 & 41,Classical,0.99,5.94,October
Enrique,Muñoz,Spain,Madrid,State is Unknown,Steve,Johnson,720,Tim Maia,Serie Sem Limite (Disc 1),Latin,0.99,5.94,November
Hannah,Schneider,Germany,Berlin,State is Unknown,Steve,Johnson,720,Metallica,Garage Inc. (Disc 2),Metal,0.99,5.94,March
Marc,Dubois,France,Lyon,State is Unknown,Steve,Johnson,720,Djavan,Djavan Ao Vivo - Vol. 1,Latin,0.99,5.94,March
Luis,Rojas,Chile,Santiago,State is Unknown,Steve,Johnson,720,Led Zeppelin,Coda,Rock,0.99,5.94,Febuary
Luis,Rojas,Chile,Santiago,State is Unknown,Steve,Johnson,720,Led Zeppelin,In Through The Out Door,Rock,0.99,5.94,Febuary
Helena,Holý,Czech Republic,Prague,State is Unknown,Steve,Johnson,720,Buddy Guy,The Best Of Buddy Guy - The Millenium Collection,Blues,0.99,5.94,August
Lucas,Mancini,Italy,Rome,RM,Steve,Johnson,720,Accept,Restless and Wild,Rock,0.99,5.94,April
Lucas,Mancini,Italy,Rome,RM,Steve,Johnson,720,Emerson String Quartet,Schubert: The Late String Quartets & String Quintet (3 CD's),Classical,0.99,5.94,April
Lucas,Mancini,Italy,Rome,RM,Steve,Johnson,720,Michele Campanella,Liszt - 12 Études D'Execution Transcendante,Classical,0.99,5.94,April
Martha,Silk,Canada,Halifax,NS,Steve,Johnson,720,Tim Maia,Serie Sem Limite (Disc 2),Latin,0.99,5.94,April
François,Tremblay,Canada,Montréal,QC,Jane,Peacock,833,Antal Doráti & London Symphony Orchestra,"Tchaikovsky: 1812 Festival Overture, Op.49, Capriccio Italien & Beethoven: Wellington's Victory",Classical,0.99,3.96,October
François,Tremblay,Canada,Montréal,QC,Jane,Peacock,833,"Felix Schmidt, London Symphony Orchestra & Rafael Frühbeck de Burgos",Elgar: Cello Concerto & Vaughan Williams: Fantasias,Classical,0.99,3.96,October
